,RESULTS,TIMESTAMP,V60,V65,V66,V206,V342,INDEX,m,d,h
1108,-1,2008-09-26 16:31:00,-6.0455,26.0455,33.9495,5.2,1.6880000000000002,1108,8,4,16
1109,-1,2008-09-26 17:59:00,-3.2255,23.2255,33.9867,5.58,1.8217,1109,8,4,17
1110,-1,2008-09-26 18:54:00,-9.1,29.1,36.7408,9.17,2.3227,1110,8,4,18
1111,-1,2008-09-26 19:38:00,2.2727,17.7273,23.4616,7.28,2.184,1111,8,4,19
1112,-1,2008-09-26 19:45:00,-0.9536,20.9536,25.7832,7.06,2.0175,1112,8,4,19
1113,-1,2008-09-26 19:55:00,-2.5027,22.5027,29.7881,6.96,2.3454,1113,8,4,19
1114,-1,2008-09-26 20:23:00,-3.8791,23.8791,27.5177,7.82,2.5003,1114,8,4,20
1115,-1,2008-09-26 20:31:00,-6.6409,26.6409,33.5324,4.46,1.8185,1115,8,4,20
1116,-1,2008-09-27 00:16:00,-5.6945,25.6945,30.9967,5.57,1.5936,1116,8,5,0
1117,-1,2008-09-27 00:17:00,1.5927,18.4073,25.6928,4.84,1.6363,1117,8,5,0
1118,-1,2008-09-27 01:29:00,-2.5345,22.5345,29.8877,4.24,1.5726,1118,8,5,1
1119,-1,2008-09-27 03:53:00,-0.5955,20.5955,24.8245,3.18,0.9451,1119,8,5,3
1120,-1,2008-09-27 10:10:00,-4.7818,24.7818,29.9163,5.54,1.7984,1120,8,5,10
1121,-1,2008-09-27 10:13:00,1.63,18.37,4.308,10.14,2.8925,1121,8,5,10
1122,-1,2008-09-27 11:04:00,-0.4109,20.4109,26.3835,6.9,2.3066,1122,8,5,11
1123,-1,2008-09-27 11:45:00,-2.9573,22.9573,30.1688,7.69,2.3508,1123,8,5,11
1124,-1,2008-09-27 11:54:00,-0.2136,20.2136,23.3595,6.03,1.5402,1124,8,5,11
1125,-1,2008-09-27 12:26:00,-1.6045,21.6045,26.7568,5.65,1.9557,1125,8,5,12
1126,-1,2008-09-27 12:28:00,-0.0236,20.0236,23.7345,8.12,2.3292,1126,8,5,12
1127,-1,2008-09-27 12:36:00,-0.0882,20.0882,21.5248,5.03,1.7898,1127,8,5,12
1128,-1,2008-09-27 13:14:00,-0.5973,20.5973,26.2811,5.71,1.9569,1128,8,5,13
1129,-1,2008-09-27 13:19:00,-0.4682,20.4682,20.2022,7.27,2.0709,1129,8,5,13
1130,-1,2008-09-27 14:01:00,-4.7991,24.7991,31.3398,4.67,1.6266,1130,8,5,14
1131,-1,2008-09-27 14:05:00,-0.0073,20.0073,28.8578,10.03,3.0376,1131,8,5,14
1132,-1,2008-09-27 14:46:00,-2.5436,22.5436,29.6277,8.22,1.9966,1132,8,5,14
1133,-1,2008-09-27 15:09:00,3.9982,16.0018,24.7718,6.58,2.0406,1133,8,5,15
1134,-1,2008-09-27 15:30:00,-0.5745,20.5745,25.6486,3.97,1.1539,1134,8,5,15
1135,-1,2008-09-27 16:13:00,-9.4318,29.4318,35.4979,8.28,2.2195,1135,8,5,16
1136,-1,2008-09-27 17:26:00,1.47,18.53,24.4,8.24,2.3507,1136,8,5,17
1137,-1,2008-09-27 18:14:00,3.1645,16.8355,21.4005,4.55,1.4865,1137,8,5,18
1138,-1,2008-09-27 19:16:00,-0.8173,20.8173,28.0999,6.81,2.2071,1138,8,5,19
1139,-1,2008-09-27 20:46:00,4.1655,15.8345,23.4218,5.93,1.9212,1139,8,5,20
1140,-1,2008-09-27 21:45:00,-4.15,24.15,32.3553,5.72,1.9867,1140,8,5,21
1141,-1,2008-09-28 00:51:00,3.2173,16.7827,22.0794,8.34,2.214,1141,8,6,0
1142,-1,2008-09-28 01:22:00,-2.9355,22.9355,31.52,6.03,2.19,1142,8,6,1
1143,-1,2008-09-28 03:55:00,-4.4927,24.4927,33.272,6.78,1.9594,1143,8,6,3
1144,1,2008-09-28 04:45:00,-5.3318,25.3318,33.4431,5.71,1.706,1144,8,6,4
1145,-1,2008-09-28 05:31:00,-0.2627,20.2627,24.7094,4.09,1.2803,1145,8,6,5
1146,-1,2008-09-28 06:22:00,-4.8382,24.8382,30.1944,7.54,2.3221,1146,8,6,6
1147,-1,2008-09-28 07:38:00,-1.02,21.02,24.7298,5.29,1.8277,1147,8,6,7
1148,-1,2008-09-28 07:52:00,-0.5045,20.5045,27.6111,4.2,1.2579,1148,8,6,7
1149,-1,2008-09-28 08:40:00,-0.1545,20.1545,26.8979,6.33,2.3749,1149,8,6,8
1150,-1,2008-09-28 08:41:00,-1.6864,21.6864,24.3925,8.47,2.3717,1150,8,6,8
1151,1,2008-09-28 09:50:00,-0.8218,20.8218,22.0031,3.63,1.1882,1151,8,6,9
1152,-1,2008-09-28 17:05:00,1.6336,18.3664,23.0665,5.03,1.6798,1152,8,6,17
1153,-1,2008-09-28 17:06:00,-1.4973,21.4973,23.5232,6.76,2.3508,1153,8,6,17
1154,-1,2008-09-28 17:49:00,4.0809,15.9191,19.9076,4.87,1.1728,1154,8,6,17
1155,-1,2008-09-28 17:55:00,2.8464,17.1536,23.024,10.22,3.4182,1155,8,6,17
1156,-1,2008-09-28 18:34:00,3.6536,16.3464,24.5324,10.58,2.8683,1156,8,6,18
1157,-1,2008-09-28 18:43:00,-1.4355,21.4355,29.2212,6.66,2.0084,1157,8,6,18
1158,-1,2008-09-28 19:18:00,-0.7155,20.7155,25.1172,3.19,1.0125,1158,8,6,19
1159,-1,2008-09-28 19:29:00,0.3209,19.6791,20.8865,5.72,1.7095,1159,8,6,19
1160,-1,2008-09-28 20:02:00,-4.4109,24.4109,29.809,5.5,1.7378,1160,8,6,20
1161,-1,2008-09-28 20:42:00,-5.7473,25.7473,34.1825,3.86,1.3711,1161,8,6,20
1162,-1,2008-09-28 21:08:00,-0.0945,20.0945,27.6705,6.0,1.973,1162,8,6,21
1163,-1,2008-09-28 21:27:00,2.0909,17.9091,24.4144,7.1,2.1402,1163,8,6,21
1164,-1,2008-09-28 22:44:00,-0.1464,20.1464,24.8064,6.87,2.2256,1164,8,6,22
1165,-1,2008-09-28 23:54:00,1.1473,18.8527,27.8836,8.25,2.0909999999999997,1165,8,6,23
1166,-1,2008-09-29 02:06:00,-1.9382,21.9382,32.4807,6.83,1.8421,1166,8,0,2
1167,-1,2008-09-29 03:07:00,3.5436,16.4564,22.3195,6.56,2.2344,1167,8,0,3
1168,-1,2008-09-29 03:50:00,0.2073,19.7927,27.4975,5.79,1.8047,1168,8,0,3
1169,-1,2008-09-29 04:18:00,-0.1191,20.1191,24.5276,4.17,1.1965,1169,8,0,4
1170,-1,2008-09-29 04:47:00,-1.8827,21.8827,29.0043,5.28,1.5484,1170,8,0,4
1171,-1,2008-09-29 05:32:00,3.3882,16.6118,20.636,5.79,1.6540000000000001,1171,8,0,5
1172,-1,2008-09-29 07:53:00,4.5382,15.4618,17.2615,6.59,2.0957,1172,8,0,7
1173,-1,2008-09-29 09:15:00,0.4982,19.5018,23.6096,10.61,3.2788,1173,8,0,9
1174,-1,2008-09-29 11:13:00,4.0736,15.9264,17.8882,8.34,2.181,1174,8,0,11
1175,-1,2008-09-29 11:53:00,1.4427,18.5573,25.1718,7.56,2.0883,1175,8,0,11
1176,-1,2008-09-29 12:25:00,1.0,19.0,27.9356,4.6,1.501,1176,8,0,12
1177,-1,2008-09-29 14:03:00,-0.95,20.95,31.2129,6.28,1.9135,1177,8,0,14
1178,-1,2008-09-29 14:04:00,-2.2364,22.2364,27.4813,6.0,1.7871,1178,8,0,14
1179,-1,2008-09-29 14:08:00,1.2236,18.7764,24.9946,4.64,1.2549,1179,8,0,14
1180,-1,2008-09-29 15:09:00,1.3555,18.6445,22.23,7.53,2.2339,1180,8,0,15
1181,-1,2008-09-29 15:16:00,0.59,19.41,25.6798,3.47,1.1633,1181,8,0,15
1182,-1,2008-09-29 16:27:00,4.5355,15.4645,18.6383,6.16,2.0856,1182,8,0,16
1183,-1,2008-09-29 17:21:00,-2.3364,22.3364,25.7524,4.73,1.3171,1183,8,0,17
1184,-1,2008-09-29 21:26:00,-10.4455,30.4455,40.4031,8.04,2.3921,1184,8,0,21
1185,1,2008-09-29 21:48:00,-2.9491,22.9491,29.8753,5.28,1.7336,1185,8,0,21
1186,-1,2008-09-29 22:13:00,0.4782,19.5218,25.2876,7.66,2.4619999999999997,1186,8,0,22
1187,-1,2008-09-30 01:33:00,1.4055,18.5945,21.2995,10.5,2.8657,1187,8,1,1
1188,-1,2008-09-30 01:36:00,-7.0082,27.0082,34.3077,11.94,2.8904,1188,8,1,1
1189,1,2008-09-30 02:44:00,1.9336,18.0664,22.2958,5.29,1.7878,1189,8,1,2
1190,-1,2008-09-30 04:01:00,6.3491,13.6509,16.3432,5.53,1.5858,1190,8,1,4
1191,-1,2008-09-30 04:42:00,6.2755,13.7245,17.8138,4.79,1.5402,1191,8,1,4
1192,-1,2008-09-30 08:44:00,5.6364,14.3636,18.0983,4.19,1.4668,1192,8,1,8
1193,-1,2008-09-30 12:31:00,-3.7791,23.7791,31.1057,5.29,1.651,1193,8,1,12
1194,-1,2008-09-30 13:29:00,-1.9482,21.9482,28.4165,8.51,2.9841,1194,8,1,13
1195,-1,2008-09-30 14:20:00,1.3282,18.6718,22.9188,4.11,1.4562,1195,8,1,14
1196,-1,2008-09-30 14:36:00,0.1536,19.8464,26.26,11.65,3.7237,1196,8,1,14
1197,-1,2008-09-30 15:16:00,-1.3127,21.3127,29.3734,6.28,2.4013,1197,8,1,15
1198,-1,2008-09-30 15:26:00,-1.86,21.86,27.0072,7.07,2.1036,1198,8,1,15
1199,-1,2008-09-30 16:13:00,3.4318,16.5682,21.7987,7.89,2.7531,1199,8,1,16
1200,-1,2008-09-30 16:50:00,3.1764,16.8236,22.8619,6.08,1.9033,1200,8,1,16
1201,-1,2008-09-30 17:27:00,-2.3591,22.3591,30.6953,8.72,2.5181,1201,8,1,17
1202,-1,2008-09-30 19:17:00,2.3418,17.6582,23.6518,8.19,2.4255,1202,8,1,19
1203,-1,2008-09-30 19:17:00,-6.0255,26.0255,34.1662,5.4,1.8862,1203,8,1,19
1204,-1,2008-09-30 21:39:00,0.1973,19.8027,24.0019,9.12,2.5929,1204,8,1,21
1205,-1,2008-09-30 21:42:00,2.0673,17.9327,24.3585,9.6,2.8179,1205,8,1,21
1206,-1,2008-09-30 23:34:00,,,,,,1206,8,1,23
1207,-1,2008-09-30 23:58:00,0.2355,19.7645,30.6311,7.87,2.6376,1207,8,1,23
1208,-1,2008-01-10 00:20:00,-3.01,23.01,27.0311,4.16,1.2251,1208,0,3,0
1209,-1,2008-01-10 01:11:00,1.28,18.72,24.0616,12.04,3.091,1209,0,3,1
1210,-1,2008-01-10 02:53:00,2.2009,17.7991,22.4948,6.07,1.8615,1210,0,3,2
1211,1,2008-01-10 05:56:00,-3.0055,23.0055,28.1353,6.46,1.8538,1211,0,3,5
1212,-1,2008-01-10 07:19:00,-1.0982,21.0982,26.3762,5.25,1.8021,1212,0,3,7
1213,-1,2008-01-10 07:28:00,-2.0309,22.0309,29.4042,5.4,1.6269,1213,0,3,7
1214,-1,2008-01-10 08:15:00,-6.6464,26.6464,34.2167,6.96,1.9195,1214,0,3,8
1215,-1,2008-01-10 09:15:00,-0.5455,20.5455,31.2819,7.82,2.5189,1215,0,3,9
1216,-1,2008-01-10 09:16:00,-7.1518,27.1518,32.1743,4.86,1.3938,1216,0,3,9
1217,-1,2008-01-10 14:22:00,-6.3845,26.3845,35.0053,7.61,2.2592,1217,0,3,14
1218,-1,2008-01-10 15:16:00,-0.1545,20.1545,26.2155,6.5,2.0525,1218,0,3,15
1219,-1,2008-01-10 16:43:00,-1.4327,21.4327,29.6922,5.79,1.6205,1219,0,3,16
1220,-1,2008-01-10 19:57:00,-5.65,25.65,31.1416,5.49,1.7046,1220,0,3,19
1221,-1,2008-01-10 21:15:00,0.6573,19.3427,26.5918,10.72,2.616,1221,0,3,21
1222,-1,2008-01-10 21:50:00,-1.9727,21.9727,29.0827,4.09,1.2355,1222,0,3,21
1223,-1,2008-01-10 22:47:00,5.0691,14.9309,18.6295,4.13,1.2139,1223,0,3,22
1224,-1,2008-01-10 23:34:00,-0.5127,20.5127,27.8596,7.09,2.6052,1224,0,3,23
1225,-1,2008-02-10 00:21:00,4.1591,15.8409,20.1913,4.51,1.5198,1225,1,6,0
1226,-1,2008-02-10 00:22:00,3.1373,16.8627,23.4301,7.84,2.3534,1226,1,6,0
1227,1,2008-02-10 03:17:00,3.8682,16.1318,21.8389,3.47,1.2497,1227,1,6,3
1228,-1,2008-02-10 03:27:00,-5.4145,25.4145,33.6765,11.84,3.6408,1228,1,6,3
1229,-1,2008-02-10 04:11:00,-0.6818,20.6818,27.4383,6.79,2.0883,1229,1,6,4
1230,-1,2008-02-10 04:23:00,4.6891,15.3109,14.606,9.41,2.8822,1230,1,6,4
1231,-1,2008-02-10 04:24:00,0.7736,19.2264,23.1861,10.91,2.8486,1231,1,6,4
1232,-1,2008-02-10 06:49:00,-0.7109,20.7109,28.6167,4.54,1.4474,1232,1,6,6
1233,-1,2008-02-10 07:35:00,3.1527,16.8473,22.7886,7.56,2.0334,1233,1,6,7
1234,-1,2008-02-10 07:58:00,,,,,,1234,1,6,7
1235,-1,2008-02-10 08:24:00,-3.8864,23.8864,30.9873,5.69,1.9746,1235,1,6,8
1236,-1,2008-02-10 08:52:00,-6.8764,26.8764,36.283,6.2,1.8514,1236,1,6,8
1237,-1,2008-02-10 08:57:00,-0.3955,20.3955,27.2417,7.82,2.1601,1237,1,6,8
1238,1,2008-02-10 09:10:00,0.1364,19.8636,23.9046,7.16,2.418,1238,1,6,9
1239,-1,2008-02-10 09:42:00,0.5536,19.4464,24.5095,4.57,1.3925,1239,1,6,9
1240,-1,2008-02-10 10:03:00,3.2573,16.7427,23.7121,4.33,1.3532,1240,1,6,10
1241,1,2008-02-10 14:07:00,0.8527,19.1473,23.5717,8.36,2.5623,1241,1,6,14
1242,1,2008-02-10 14:10:00,-5.7091,25.7091,33.6506,7.91,2.6508,1242,1,6,14
1243,-1,2008-02-10 14:54:00,3.0718,16.9282,24.0276,9.16,2.6898,1243,1,6,14
1244,-1,2008-02-10 15:10:00,4.9382,15.0618,18.8532,6.93,2.0492,1244,1,6,15
1245,-1,2008-02-10 15:44:00,2.8727,17.1273,20.3804,7.46,2.0422,1245,1,6,15
1246,-1,2008-02-10 15:58:00,-0.63,20.63,24.6661,4.23,1.3493,1246,1,6,15
1247,-1,2008-02-10 16:32:00,-1.4355,21.4355,26.1117,7.29,2.4455,1247,1,6,16
1248,-1,2008-02-10 16:58:00,3.7136,16.2864,22.1972,5.48,1.7899,1248,1,6,16
1249,-1,2008-02-10 17:00:00,1.04,18.96,26.2629,4.67,1.3516,1249,1,6,17
1250,-1,2008-02-10 17:19:00,-3.0909,23.0909,30.5174,10.27,3.0975,1250,1,6,17
1251,-1,2008-02-10 19:21:00,-1.41,21.41,27.4041,7.19,2.1918,1251,1,6,19
1252,-1,2008-02-10 19:25:00,-0.0182,20.0182,23.1901,6.33,1.9295,1252,1,6,19
1253,-1,2008-02-10 20:54:00,2.9282,17.0718,23.905,6.99,2.4674,1253,1,6,20
1254,1,2008-02-10 21:32:00,3.8882,16.1118,18.7085,6.18,1.9284,1254,1,6,21
1255,-1,2008-02-10 21:33:00,-3.5727,23.5727,30.7204,9.31,2.8456,1255,1,6,21
1256,-1,2008-02-10 22:23:00,0.1627,19.8373,23.4468,4.89,1.7493,1256,1,6,22
1257,-1,2008-02-10 22:33:00,1.7909,18.2091,21.7279,7.74,2.5686,1257,1,6,22
1258,-1,2008-02-10 23:32:00,-2.4818,22.4818,30.221999999999998,4.96,1.5416,1258,1,6,23
1259,-1,2008-02-10 23:32:00,0.67,19.33,23.9156,5.88,1.8288,1259,1,6,23
1260,-1,2008-03-10 00:24:00,1.7273,18.2727,22.174,5.09,1.8333,1260,2,0,0
1261,-1,2008-03-10 00:55:00,1.8609,18.1391,22.7275,3.85,1.2755,1261,2,0,0
1262,-1,2008-03-10 02:41:00,2.5055,17.4945,24.0673,9.49,2.8866,1262,2,0,2
1263,-1,2008-03-10 03:52:00,1.9764,18.0236,25.3216,9.58,2.4904,1263,2,0,3
1264,-1,2008-03-10 03:56:00,3.3064,16.6936,23.6178,7.58,2.1525,1264,2,0,3
1265,-1,2008-03-10 04:49:00,-2.1009,22.1009,26.8251,6.07,1.7202,1265,2,0,4
1266,-1,2008-03-10 05:01:00,0.7864,19.2136,23.1222,7.68,2.2119999999999997,1266,2,0,5
1267,-1,2008-03-10 05:45:00,0.9573,19.0427,28.1684,8.32,2.4035,1267,2,0,5
1268,-1,2008-03-10 06:15:00,0.2236,19.7764,25.9046,4.83,1.5323,1268,2,0,6
1269,-1,2008-03-10 08:35:00,3.4845,16.5155,21.0446,5.16,1.5132,1269,2,0,8
1270,-1,2008-03-10 09:30:00,-0.1891,20.1891,25.4798,3.5,1.1253,1270,2,0,9
1271,-1,2008-03-10 11:40:00,-5.55,25.55,33.3616,3.53,1.0409,1271,2,0,11
1272,-1,2008-03-10 12:31:00,0.7955,19.2045,25.1914,3.55,1.0058,1272,2,0,12
1273,-1,2008-03-10 18:45:00,1.5036,18.4964,25.3099,5.24,2.0186,1273,2,0,18
1274,-1,2008-03-10 19:23:00,-0.3445,20.3445,28.4429,14.5,3.7928,1274,2,0,19
1275,-1,2008-03-10 19:23:00,-7.1427,27.1427,36.0446,5.86,1.6937,1275,2,0,19
1276,-1,2008-03-10 20:11:00,-4.72,24.72,34.0215,8.44,2.6811,1276,2,0,20
1277,-1,2008-03-10 20:26:00,0.9427,19.0573,27.1064,6.75,2.2685,1277,2,0,20
1278,-1,2008-03-10 20:35:00,1.8782,18.1218,24.8006,6.47,1.8367,1278,2,0,20
1279,-1,2008-03-10 20:46:00,-3.3427,23.3427,27.8298,8.4,2.4908,1279,2,0,20
1280,-1,2008-03-10 21:15:00,0.6855,19.3145,26.4193,6.41,2.3539,1280,2,0,21
1281,-1,2008-03-10 21:52:00,-3.6036,23.6036,27.7087,9.63,3.1044,1281,2,0,21
1282,-1,2008-03-10 22:08:00,1.1991,18.8009,23.8213,6.76,1.8051,1282,2,0,22
1283,-1,2008-03-10 22:53:00,1.5882,18.4118,23.3521,7.96,2.461,1283,2,0,22
1284,-1,2008-03-10 23:46:00,-6.0636,26.0636,32.9674,6.61,2.0915,1284,2,0,23
1285,-1,2008-04-10 00:58:00,2.5855,17.4145,23.8635,4.68,1.6564,1285,3,3,0
1286,-1,2008-04-10 01:49:00,-1.8809,21.8809,29.6544,3.4,0.993,1286,3,3,1
1287,-1,2008-04-10 02:36:00,-3.7773,23.7773,31.5768,3.36,1.0067,1287,3,3,2
1288,-1,2008-04-10 03:53:00,-2.1464,22.1464,30.0519,3.9,1.1709,1288,3,3,3
1289,-1,2008-04-10 04:12:00,0.8045,19.1955,23.7588,11.32,3.6089,1289,3,3,4
1290,-1,2008-04-10 04:45:00,-1.3618,21.3618,28.4839,6.46,2.1308,1290,3,3,4
1291,-1,2008-04-10 09:29:00,-3.1382,23.1382,32.9711,5.13,1.4577,1291,3,3,9
1292,-1,2008-04-10 15:16:00,0.3245,19.6755,23.8674,12.8,3.6908,1292,3,3,15
1293,-1,2008-04-10 16:58:00,-9.7682,29.7682,40.8846,9.52,2.8514,1293,3,3,16
1294,-1,2008-04-10 18:15:00,2.6991,17.3009,23.6578,8.88,2.4195,1294,3,3,18
1295,-1,2008-04-10 18:25:00,-3.7073,23.7073,28.7252,4.9,1.8289,1295,3,3,18
1296,-1,2008-04-10 18:59:00,-2.6564,22.6564,30.3233,3.49,1.0967,1296,3,3,18
1297,-1,2008-04-10 19:12:00,-7.87,27.87,35.7993,8.9,2.6611,1297,3,3,19
1298,-1,2008-04-10 19:47:00,-1.99,21.99,29.5218,9.04,2.5233,1298,3,3,19
1299,-1,2008-04-10 19:54:00,-5.8855,25.8855,31.3079,3.78,1.3053,1299,3,3,19
1300,-1,2008-04-10 20:39:00,4.3618,15.6382,18.5252,7.55,2.4864,1300,3,3,20
1301,-1,2008-04-10 22:06:00,-7.6655,27.6655,36.222,5.85,1.7322,1301,3,3,22
1302,1,2008-04-10 23:18:00,1.1655,18.8345,25.5696,5.52,1.6713,1302,3,3,23
1303,1,2008-05-10 00:33:00,8.1455,11.8545,15.0471,4.95,1.5118,1303,4,5,0
1304,-1,2008-05-10 00:33:00,1.6482,18.3518,25.1278,6.13,2.0178,1304,4,5,0
1305,-1,2008-05-10 01:35:00,-1.4227,21.4227,28.3055,6.83,1.7990000000000002,1305,4,5,1
1306,-1,2008-05-10 04:01:00,0.0955,19.9045,23.9037,7.38,2.1526,1306,4,5,4
1307,-1,2008-05-10 04:20:00,7.1009,12.8991,18.1563,6.07,1.8037,1307,4,5,4
1308,-1,2008-05-10 04:48:00,1.5273,18.4727,24.5446,9.24,3.0798,1308,4,5,4
1309,-1,2008-05-10 05:31:00,1.8582,18.1418,27.0904,9.95,2.5068,1309,4,5,5
1310,-1,2008-05-10 05:53:00,0.2336,19.7664,22.8831,6.39,2.1339,1310,4,5,5
1311,-1,2008-05-10 06:15:00,1.0482,18.9518,22.2034,5.72,1.6831,1311,4,5,6
1312,-1,2008-05-10 08:02:00,-1.03,21.03,29.0276,14.62,4.5108,1312,4,5,8
1313,-1,2008-05-10 08:40:00,-1.0445,21.0445,26.976999999999997,6.61,2.3784,1313,4,5,8
1314,-1,2008-05-10 09:04:00,0.5982,19.4018,26.9923,4.58,1.5265,1314,4,5,9
1315,-1,2008-05-10 09:47:00,0.4264,19.5736,28.6582,5.45,1.7787,1315,4,5,9
1316,-1,2008-05-10 10:00:00,1.3255,18.6745,23.5176,11.1,3.4722,1316,4,5,10
1317,-1,2008-05-10 10:43:00,-3.4191,23.4191,31.3745,5.93,1.8762,1317,4,5,10
1318,-1,2008-05-10 11:05:00,0.1773,19.8227,25.1431,9.61,2.7348,1318,4,5,11
1319,-1,2008-05-10 11:30:00,-1.7336,21.7336,29.4636,4.99,1.2919,1319,4,5,11
1320,-1,2008-05-10 12:03:00,-6.74,26.74,36.3451,7.3,2.5064,1320,4,5,12
1321,-1,2008-05-10 12:17:00,-3.1927,23.1927,30.3384,4.4,1.3263,1321,4,5,12
1322,-1,2008-05-10 13:49:00,2.7927,17.2073,21.2465,6.01,1.8276,1322,4,5,13
1323,-1,2008-05-10 14:34:00,3.64,16.36,21.5576,7.24,2.0089,1323,4,5,14
1324,1,2008-05-10 15:30:00,1.0691,18.9309,26.2719,6.62,2.0163,1324,4,5,15
1325,1,2008-05-10 15:35:00,-1.8736,21.8736,28.7462,6.04,1.6364,1325,4,5,15
1326,-1,2008-05-10 16:15:00,5.7309,14.2691,19.064,11.7,3.3909,1326,4,5,16
1327,1,2008-05-10 16:37:00,-4.0527,24.0527,28.5411,9.52,2.9256,1327,4,5,16
1328,1,2008-05-10 16:49:00,-2.5418,22.5418,30.2949,6.94,2.3159,1328,4,5,16
1329,1,2008-05-10 18:46:00,-6.6455,26.6455,32.9574,8.12,2.3003,1329,4,5,18
1330,-1,2008-05-10 18:59:00,1.0518,18.9482,25.6986,7.36,2.1259,1330,4,5,18
1331,-1,2008-05-10 19:45:00,-0.81,20.81,25.9771,11.46,3.358,1331,4,5,19
1332,-1,2008-05-10 20:12:00,-5.1491,25.1491,33.1448,9.2,2.7074,1332,4,5,20
1333,-1,2008-05-10 20:30:00,6.2636,13.7364,17.925,12.96,3.5519,1333,4,5,20
1334,-1,2008-05-10 22:13:00,-4.8873,24.8873,29.3586,2.75,0.9188,1334,4,5,22
1335,-1,2008-06-10 00:41:00,-2.15,22.15,27.7632,12.21,3.4738,1335,5,1,0
1336,-1,2008-06-10 01:25:00,-1.97,21.97,27.9713,4.15,1.2915,1336,5,1,1
1337,-1,2008-06-10 01:27:00,0.7,19.3,24.3734,10.46,2.8398,1337,5,1,1
1338,-1,2008-06-10 01:30:00,-2.7136,22.7136,30.7182,9.09,2.5379,1338,5,1,1
1339,-1,2008-06-10 02:44:00,-5.2427,25.2427,32.4059,11.65,3.5801,1339,5,1,2
1340,-1,2008-06-10 02:49:00,-2.8055,22.8055,30.6359,7.46,2.1918,1340,5,1,2
1341,-1,2008-06-10 03:31:00,-4.6582,24.6582,29.2938,6.93,2.0846,1341,5,1,3
1342,1,2008-06-10 03:50:00,-1.1455,21.1455,28.8169,6.0,1.8619,1342,5,1,3
1343,1,2008-06-10 03:57:00,3.1336,16.8664,19.9461,6.31,1.6719,1343,5,1,3
1344,-1,2008-06-10 04:26:00,3.6809,16.3191,19.1189,6.26,2.2442,1344,5,1,4
1345,-1,2008-06-10 05:21:00,5.17,14.83,21.7509,9.5,2.5906,1345,5,1,5
1346,-1,2008-06-10 05:24:00,-1.2955,21.2955,25.4943,11.98,3.362,1346,5,1,5
1347,-1,2008-06-10 06:11:00,3.8109,16.1891,20.0076,7.53,2.4511,1347,5,1,6
1348,-1,2008-06-10 06:26:00,2.0509,17.9491,21.0498,12.38,3.4824,1348,5,1,6
1349,-1,2008-06-10 06:49:00,0.6327,19.3673,26.2879,7.83,2.1312,1349,5,1,6
1350,-1,2008-06-10 07:12:00,1.7036,18.2964,24.6959,6.7,1.8534,1350,5,1,7
1351,-1,2008-06-10 07:17:00,-1.7818,21.7818,28.9752,6.02,2.1375,1351,5,1,7
1352,-1,2008-06-10 07:35:00,-2.2373,22.2373,25.721999999999998,9.32,2.911,1352,5,1,7
1353,-1,2008-06-10 07:38:00,-4.9627,24.9627,33.0104,8.87,2.2919,1353,5,1,7
1354,-1,2008-06-10 08:24:00,-2.0327,22.0327,25.7305,7.01,2.5180000000000002,1354,5,1,8
1355,-1,2008-06-10 08:57:00,-1.8709,21.8709,32.0785,5.93,1.6680000000000001,1355,5,1,8
1356,-1,2008-06-10 09:11:00,3.7555,16.2445,21.1934,10.92,3.0927,1356,5,1,9
1357,-1,2008-06-10 09:57:00,-4.8609,24.8609,29.9044,9.2,2.4862,1357,5,1,9
1358,-1,2008-06-10 10:07:00,-0.1145,20.1145,24.1581,7.97,2.1549,1358,5,1,10
1359,-1,2008-06-10 11:51:00,-3.9255,23.9255,33.7369,7.29,1.8511,1359,5,1,11
1360,-1,2008-06-10 12:39:00,-3.54,23.54,32.7742,6.87,2.1173,1360,5,1,12
1361,-1,2008-06-10 12:42:00,-5.68,25.68,37.8425,12.4,3.6995,1361,5,1,12
1362,-1,2008-06-10 13:08:00,2.4209,17.5791,20.979,6.46,2.1563,1362,5,1,13
1363,1,2008-06-10 13:38:00,-0.3136,20.3136,24.218000000000004,13.1,3.6164,1363,5,1,13
1364,1,2008-06-10 13:55:00,-0.0345,20.0345,26.8018,10.19,2.6685,1364,5,1,13
1365,1,2008-06-10 15:00:00,-1.2164,21.2164,28.6008,15.44,4.1701,1365,5,1,15
1366,-1,2008-06-10 15:01:00,1.8109,18.1891,23.7805,9.07,2.7887,1366,5,1,15
1367,-1,2008-06-10 15:52:00,1.2109,18.7891,19.5172,4.73,1.4385,1367,5,1,15
1368,-1,2008-06-10 16:42:00,-2.5945,22.5945,27.401,4.85,1.6733,1368,5,1,16
1369,-1,2008-06-10 16:50:00,-2.91,22.91,30.1735,3.99,1.5332,1369,5,1,16
1370,-1,2008-06-10 17:26:00,-3.2436,23.2436,31.0876,8.62,2.5816,1370,5,1,17
1371,-1,2008-06-10 17:26:00,-3.6345,23.6345,30.6162,6.77,1.931,1371,5,1,17
1372,-1,2008-06-10 17:35:00,-3.9927,23.9927,31.3727,3.79,1.3998,1372,5,1,17
1373,-1,2008-06-10 18:54:00,-2.3618,22.3618,28.1426,6.09,2.1102,1373,5,1,18
1374,-1,2008-06-10 18:55:00,4.7282,15.2718,20.6354,7.72,2.4675,1374,5,1,18
