,RESULTS,TIMESTAMP,V17,V26,V60,V65,V66,INDEX,m,d,h
1087,-1,2008-09-25 17:28:00,9.7462,1.2775,-0.8436,20.8436,26.4708,1087,8,3,17
1088,-1,2008-09-25 17:29:00,8.9028,1.2973,-2.2409,22.2409,27.5514,1088,8,3,17
1089,-1,2008-09-25 19:49:00,8.7683,1.3052,2.2982,17.7018,22.9551,1089,8,3,19
1090,-1,2008-09-25 22:05:00,9.8566,1.304,-3.1255,23.1255,30.4987,1090,8,3,22
1091,-1,2008-09-25 23:04:00,9.6388,1.3025,-1.1727,21.1727,26.7245,1091,8,3,23
1092,-1,2008-09-25 23:48:00,9.6467,1.2808,1.2955,18.7045,21.7509,1092,8,3,23
1093,-1,2008-09-26 00:19:00,9.6817,1.305,-2.9727,22.9727,28.1049,1093,8,4,0
1094,-1,2008-09-26 01:21:00,9.6654,1.2702,4.3955,17.271,19.6185,1094,8,4,1
1095,-1,2008-09-26 02:26:00,9.6747,1.2802,-3.4964,23.4964,28.3815,1095,8,4,2
1096,-1,2008-09-26 03:12:00,9.8539,1.3262,-3.2155,23.2155,30.7746,1096,8,4,3
1097,-1,2008-09-26 03:29:00,9.6658,1.334,2.0282,17.9718,24.3232,1097,8,4,3
1098,-1,2008-09-26 04:14:00,9.3229,1.2508,-3.6155,23.6155,28.9358,1098,8,4,4
1099,-1,2008-09-26 05:32:00,9.5186,1.3317,-4.1018,24.1018,28.8654,1099,8,4,5
1100,-1,2008-09-26 11:08:00,9.8016,1.3093,0.1982,19.8018,23.4628,1100,8,4,11
1101,-1,2008-09-26 13:36:00,9.8069,1.2483,-5.9682,25.9682,33.0295,1101,8,4,13
1102,-1,2008-09-26 13:45:00,9.5937,1.2625,-1.4409,21.4409,26.4617,1102,8,4,13
1103,-1,2008-09-26 14:20:00,9.6744,1.2690000000000001,-2.6709,22.6709,30.2504,1103,8,4,14
1104,-1,2008-09-26 14:51:00,9.6698,1.3143,0.0327,19.9673,27.0626,1104,8,4,14
1105,-1,2008-09-26 15:06:00,9.6812,1.2917,1.7018,18.2982,24.6278,1105,8,4,15
1106,-1,2008-09-26 15:36:00,9.5896,1.2865,-3.3455,23.3455,27.9956,1106,8,4,15
1107,-1,2008-09-26 15:49:00,9.9381,1.2843,-2.4373,22.4373,30.59,1107,8,4,15
1108,-1,2008-09-26 16:31:00,9.7568,1.2690000000000001,-6.0455,26.0455,33.9495,1108,8,4,16
1109,-1,2008-09-26 17:59:00,9.5681,1.247,-3.2255,23.2255,33.9867,1109,8,4,17
1110,-1,2008-09-26 18:54:00,9.4755,1.2588,-9.1,29.1,36.7408,1110,8,4,18
1111,-1,2008-09-26 19:38:00,9.7313,1.2705,2.2727,17.7273,23.4616,1111,8,4,19
1112,-1,2008-09-26 19:45:00,9.5884,1.3015,-0.9536,20.9536,25.7832,1112,8,4,19
1113,-1,2008-09-26 19:55:00,9.7254,1.2923,-2.5027,22.5027,29.7881,1113,8,4,19
1114,-1,2008-09-26 20:23:00,9.1,1.2618,-3.8791,23.8791,27.5177,1114,8,4,20
1115,-1,2008-09-26 20:31:00,9.5044,1.2463,-6.6409,26.6409,33.5324,1115,8,4,20
1116,-1,2008-09-27 00:16:00,9.8879,1.2675,-5.6945,25.6945,30.9967,1116,8,5,0
1117,-1,2008-09-27 00:17:00,9.5886,1.0082,1.5927,18.4073,25.6928,1117,8,5,0
1118,-1,2008-09-27 01:29:00,9.5578,1.3117,-2.5345,22.5345,29.8877,1118,8,5,1
1119,-1,2008-09-27 03:53:00,9.2069,1.2965,-0.5955,20.5955,24.8245,1119,8,5,3
1120,-1,2008-09-27 10:10:00,10.1361,1.3105,-4.7818,24.7818,29.9163,1120,8,5,10
1121,-1,2008-09-27 10:13:00,9.8208,1.3087,1.63,18.37,4.308,1121,8,5,10
1122,-1,2008-09-27 11:04:00,9.7091,1.2825,-0.4109,20.4109,26.3835,1122,8,5,11
1123,-1,2008-09-27 11:45:00,4.4696,1.2992,-2.9573,22.9573,30.1688,1123,8,5,11
1124,-1,2008-09-27 11:54:00,10.0742,1.2865,-0.2136,20.2136,23.3595,1124,8,5,11
1125,-1,2008-09-27 12:26:00,9.4639,1.2873,-1.6045,21.6045,26.7568,1125,8,5,12
1126,-1,2008-09-27 12:28:00,9.6774,1.3133,-0.0236,20.0236,23.7345,1126,8,5,12
1127,-1,2008-09-27 12:36:00,9.4257,1.3048,-0.0882,20.0882,21.5248,1127,8,5,12
1128,-1,2008-09-27 13:14:00,9.6349,1.2968,-0.5973,20.5973,26.2811,1128,8,5,13
1129,-1,2008-09-27 13:19:00,9.7063,1.2822,-0.4682,20.4682,20.2022,1129,8,5,13
1130,-1,2008-09-27 14:01:00,9.5586,1.2773,-4.7991,24.7991,31.3398,1130,8,5,14
1131,-1,2008-09-27 14:05:00,9.7871,1.2877,-0.0073,20.0073,28.8578,1131,8,5,14
1132,-1,2008-09-27 14:46:00,10.0782,1.3268,-2.5436,22.5436,29.6277,1132,8,5,14
1133,-1,2008-09-27 15:09:00,9.5264,1.3302,3.9982,16.0018,24.7718,1133,8,5,15
1134,-1,2008-09-27 15:30:00,9.8698,1.2928,-0.5745,20.5745,25.6486,1134,8,5,15
1135,-1,2008-09-27 16:13:00,9.9486,1.3075,-9.4318,29.4318,35.4979,1135,8,5,16
1136,-1,2008-09-27 17:26:00,10.1674,1.2755,1.47,18.53,24.4,1136,8,5,17
1137,-1,2008-09-27 18:14:00,9.4864,1.339,3.1645,16.8355,21.4005,1137,8,5,18
1138,-1,2008-09-27 19:16:00,8.8309,1.2608,-0.8173,20.8173,28.0999,1138,8,5,19
1139,-1,2008-09-27 20:46:00,9.8493,1.3217,4.1655,15.8345,23.4218,1139,8,5,20
1140,-1,2008-09-27 21:45:00,9.7142,0.9690000000000001,-4.15,24.15,32.3553,1140,8,5,21
1141,-1,2008-09-28 00:51:00,9.5996,1.3077,3.2173,16.7827,22.0794,1141,8,6,0
1142,-1,2008-09-28 01:22:00,10.0088,1.2728,-2.9355,22.9355,31.52,1142,8,6,1
1143,-1,2008-09-28 03:55:00,9.4495,1.3125,-4.4927,24.4927,33.272,1143,8,6,3
1144,1,2008-09-28 04:45:00,10.0674,1.3135,-5.3318,25.3318,33.4431,1144,8,6,4
1145,-1,2008-09-28 05:31:00,9.7394,1.2937,-0.2627,20.2627,24.7094,1145,8,6,5
1146,-1,2008-09-28 06:22:00,9.9782,1.2925,-4.8382,24.8382,30.1944,1146,8,6,6
1147,-1,2008-09-28 07:38:00,9.927,1.294,-1.02,21.02,24.7298,1147,8,6,7
1148,-1,2008-09-28 07:52:00,9.8535,1.308,-0.5045,20.5045,27.6111,1148,8,6,7
1149,-1,2008-09-28 08:40:00,10.001,1.3113,-0.1545,20.1545,26.8979,1149,8,6,8
1150,-1,2008-09-28 08:41:00,9.2072,1.3522,-1.6864,21.6864,24.3925,1150,8,6,8
1151,1,2008-09-28 09:50:00,10.0528,1.3128,-0.8218,20.8218,22.0031,1151,8,6,9
1152,-1,2008-09-28 17:05:00,9.5494,1.2818,1.6336,18.3664,23.0665,1152,8,6,17
1153,-1,2008-09-28 17:06:00,9.9185,1.348,-1.4973,21.4973,23.5232,1153,8,6,17
1154,-1,2008-09-28 17:49:00,9.4268,1.2995,4.0809,15.9191,19.9076,1154,8,6,17
1155,-1,2008-09-28 17:55:00,9.9883,1.2853,2.8464,17.1536,23.024,1155,8,6,17
1156,-1,2008-09-28 18:34:00,9.4689,1.3159999999999998,3.6536,16.3464,24.5324,1156,8,6,18
1157,-1,2008-09-28 18:43:00,10.4062,1.3165,-1.4355,21.4355,29.2212,1157,8,6,18
1158,-1,2008-09-28 19:18:00,10.4256,1.3008,-0.7155,20.7155,25.1172,1158,8,6,19
1159,-1,2008-09-28 19:29:00,10.0534,1.2745,0.3209,19.6791,20.8865,1159,8,6,19
1160,-1,2008-09-28 20:02:00,9.3572,1.2965,-4.4109,24.4109,29.809,1160,8,6,20
1161,-1,2008-09-28 20:42:00,9.9131,1.2873,-5.7473,25.7473,34.1825,1161,8,6,20
1162,-1,2008-09-28 21:08:00,9.6905,1.288,-0.0945,20.0945,27.6705,1162,8,6,21
1163,-1,2008-09-28 21:27:00,10.0512,1.2790000000000001,2.0909,17.9091,24.4144,1163,8,6,21
1164,-1,2008-09-28 22:44:00,10.0242,1.3119999999999998,-0.1464,20.1464,24.8064,1164,8,6,22
1165,-1,2008-09-28 23:54:00,10.1421,1.3435,1.1473,18.8527,27.8836,1165,8,6,23
1166,-1,2008-09-29 02:06:00,10.0931,1.2770000000000001,-1.9382,21.9382,32.4807,1166,8,0,2
1167,-1,2008-09-29 03:07:00,9.9672,1.321,3.5436,16.4564,22.3195,1167,8,0,3
1168,-1,2008-09-29 03:50:00,9.0209,1.2985,0.2073,19.7927,27.4975,1168,8,0,3
1169,-1,2008-09-29 04:18:00,9.5239,1.264,-0.1191,20.1191,24.5276,1169,8,0,4
1170,-1,2008-09-29 04:47:00,10.0367,1.2695,-1.8827,21.8827,29.0043,1170,8,0,4
1171,-1,2008-09-29 05:32:00,9.9259,1.28,3.3882,16.6118,20.636,1171,8,0,5
1172,-1,2008-09-29 07:53:00,9.5122,1.3313,4.5382,15.4618,17.2615,1172,8,0,7
1173,-1,2008-09-29 09:15:00,9.7848,1.2477,0.4982,19.5018,23.6096,1173,8,0,9
1174,-1,2008-09-29 11:13:00,10.1442,1.3487,4.0736,15.9264,17.8882,1174,8,0,11
1175,-1,2008-09-29 11:53:00,9.6913,1.275,1.4427,18.5573,25.1718,1175,8,0,11
1176,-1,2008-09-29 12:25:00,9.8912,1.3455,1.0,19.0,27.9356,1176,8,0,12
1177,-1,2008-09-29 14:03:00,9.6353,1.2973,-0.95,20.95,31.2129,1177,8,0,14
1178,-1,2008-09-29 14:04:00,9.1145,1.2928,-2.2364,22.2364,27.4813,1178,8,0,14
1179,-1,2008-09-29 14:08:00,9.7087,1.3173,1.2236,18.7764,24.9946,1179,8,0,14
1180,-1,2008-09-29 15:09:00,9.4716,1.317,1.3555,18.6445,22.23,1180,8,0,15
1181,-1,2008-09-29 15:16:00,9.4971,1.2788,0.59,19.41,25.6798,1181,8,0,15
1182,-1,2008-09-29 16:27:00,9.3176,1.3365,4.5355,15.4645,18.6383,1182,8,0,16
1183,-1,2008-09-29 17:21:00,9.5651,1.3177,-2.3364,22.3364,25.7524,1183,8,0,17
1184,-1,2008-09-29 21:26:00,9.9533,1.2773,-10.4455,30.4455,40.4031,1184,8,0,21
1185,1,2008-09-29 21:48:00,11.2656,1.298,-2.9491,22.9491,29.8753,1185,8,0,21
1186,-1,2008-09-29 22:13:00,9.6391,1.271,0.4782,19.5218,25.2876,1186,8,0,22
1187,-1,2008-09-30 01:33:00,9.3653,1.2732,1.4055,18.5945,21.2995,1187,8,1,1
1188,-1,2008-09-30 01:36:00,9.5954,1.2828,-7.0082,27.0082,34.3077,1188,8,1,1
1189,1,2008-09-30 02:44:00,8.8323,1.2585,1.9336,18.0664,22.2958,1189,8,1,2
1190,-1,2008-09-30 04:01:00,10.5396,1.2973,6.3491,13.6509,16.3432,1190,8,1,4
1191,-1,2008-09-30 04:42:00,9.7225,1.2853,6.2755,13.7245,17.8138,1191,8,1,4
1192,-1,2008-09-30 08:44:00,10.154,1.3019999999999998,5.6364,14.3636,18.0983,1192,8,1,8
1193,-1,2008-09-30 12:31:00,9.9833,1.2815,-3.7791,23.7791,31.1057,1193,8,1,12
1194,-1,2008-09-30 13:29:00,9.4999,1.295,-1.9482,21.9482,28.4165,1194,8,1,13
1195,-1,2008-09-30 14:20:00,9.2648,1.2845,1.3282,18.6718,22.9188,1195,8,1,14
1196,-1,2008-09-30 14:36:00,9.6848,1.2409999999999999,0.1536,19.8464,26.26,1196,8,1,14
1197,-1,2008-09-30 15:16:00,9.4325,1.2819999999999998,-1.3127,21.3127,29.3734,1197,8,1,15
1198,-1,2008-09-30 15:26:00,10.2629,1.27,-1.86,21.86,27.0072,1198,8,1,15
1199,-1,2008-09-30 16:13:00,10.7734,1.2935,3.4318,16.5682,21.7987,1199,8,1,16
1200,-1,2008-09-30 16:50:00,9.7835,1.263,3.1764,16.8236,22.8619,1200,8,1,16
1201,-1,2008-09-30 17:27:00,9.3589,1.2843,-2.3591,22.3591,30.6953,1201,8,1,17
1202,-1,2008-09-30 19:17:00,9.3108,1.2882,2.3418,17.6582,23.6518,1202,8,1,19
1203,-1,2008-09-30 19:17:00,9.6687,1.311,-6.0255,26.0255,34.1662,1203,8,1,19
1204,-1,2008-09-30 21:39:00,10.0536,1.361,0.1973,19.8027,24.0019,1204,8,1,21
1205,-1,2008-09-30 21:42:00,9.8322,1.2817,2.0673,17.9327,24.3585,1205,8,1,21
1206,-1,2008-09-30 23:34:00,9.7599,1.2512,,,,1206,8,1,23
1207,-1,2008-09-30 23:58:00,9.9584,1.2965,0.2355,19.7645,30.6311,1207,8,1,23
1208,-1,2008-01-10 00:20:00,9.5217,1.3202,-3.01,23.01,27.0311,1208,0,3,0
1209,-1,2008-01-10 01:11:00,9.3538,1.3018,1.28,18.72,24.0616,1209,0,3,1
1210,-1,2008-01-10 02:53:00,9.5211,1.2948,2.2009,17.7991,22.4948,1210,0,3,2
1211,1,2008-01-10 05:56:00,9.7887,1.2808,-3.0055,23.0055,28.1353,1211,0,3,5
1212,-1,2008-01-10 07:19:00,9.8648,1.3055,-1.0982,21.0982,26.3762,1212,0,3,7
1213,-1,2008-01-10 07:28:00,10.0701,1.2755,-2.0309,22.0309,29.4042,1213,0,3,7
1214,-1,2008-01-10 08:15:00,9.5304,1.3072,-6.6464,26.6464,34.2167,1214,0,3,8
1215,-1,2008-01-10 09:15:00,9.8726,1.331,-0.5455,20.5455,31.2819,1215,0,3,9
1216,-1,2008-01-10 09:16:00,10.0435,1.3043,-7.1518,27.1518,32.1743,1216,0,3,9
1217,-1,2008-01-10 14:22:00,10.1615,1.2748,-6.3845,26.3845,35.0053,1217,0,3,14
1218,-1,2008-01-10 15:16:00,10.0331,1.3045,-0.1545,20.1545,26.2155,1218,0,3,15
1219,-1,2008-01-10 16:43:00,9.4517,1.3090000000000002,-1.4327,21.4327,29.6922,1219,0,3,16
1220,-1,2008-01-10 19:57:00,10.5824,1.331,-5.65,25.65,31.1416,1220,0,3,19
1221,-1,2008-01-10 21:15:00,10.1999,1.2919999999999998,0.6573,19.3427,26.5918,1221,0,3,21
1222,-1,2008-01-10 21:50:00,9.6093,1.3228,-1.9727,21.9727,29.0827,1222,0,3,21
1223,-1,2008-01-10 22:47:00,9.9706,1.3090000000000002,5.0691,14.9309,18.6295,1223,0,3,22
1224,-1,2008-01-10 23:34:00,9.8519,1.2857,-0.5127,20.5127,27.8596,1224,0,3,23
1225,-1,2008-02-10 00:21:00,9.8188,1.306,4.1591,15.8409,20.1913,1225,1,6,0
1226,-1,2008-02-10 00:22:00,9.7901,1.3043,3.1373,16.8627,23.4301,1226,1,6,0
1227,1,2008-02-10 03:17:00,9.714,1.3293,3.8682,16.1318,21.8389,1227,1,6,3
1228,-1,2008-02-10 03:27:00,9.0454,1.3342,-5.4145,25.4145,33.6765,1228,1,6,3
1229,-1,2008-02-10 04:11:00,10.0077,1.3019999999999998,-0.6818,20.6818,27.4383,1229,1,6,4
1230,-1,2008-02-10 04:23:00,9.248,1.319,4.6891,15.3109,14.606,1230,1,6,4
1231,-1,2008-02-10 04:24:00,9.8614,1.3138,0.7736,19.2264,23.1861,1231,1,6,4
1232,-1,2008-02-10 06:49:00,10.2239,1.3213,-0.7109,20.7109,28.6167,1232,1,6,6
1233,-1,2008-02-10 07:35:00,9.2754,1.2803,3.1527,16.8473,22.7886,1233,1,6,7
1234,-1,2008-02-10 07:58:00,9.5497,1.287,,,,1234,1,6,7
1235,-1,2008-02-10 08:24:00,10.0642,1.2672,-3.8864,23.8864,30.9873,1235,1,6,8
1236,-1,2008-02-10 08:52:00,9.9762,1.31,-6.8764,26.8764,36.283,1236,1,6,8
1237,-1,2008-02-10 08:57:00,9.0037,1.3175,-0.3955,20.3955,27.2417,1237,1,6,8
1238,1,2008-02-10 09:10:00,9.8275,1.3387,0.1364,19.8636,23.9046,1238,1,6,9
1239,-1,2008-02-10 09:42:00,10.0554,1.3095,0.5536,19.4464,24.5095,1239,1,6,9
1240,-1,2008-02-10 10:03:00,10.0079,1.2572,3.2573,16.7427,23.7121,1240,1,6,10
1241,1,2008-02-10 14:07:00,10.4049,1.338,0.8527,19.1473,23.5717,1241,1,6,14
1242,1,2008-02-10 14:10:00,9.9153,1.3352,-5.7091,25.7091,33.6506,1242,1,6,14
1243,-1,2008-02-10 14:54:00,9.9038,1.2702,3.0718,16.9282,24.0276,1243,1,6,14
1244,-1,2008-02-10 15:10:00,9.9515,1.3333,4.9382,15.0618,18.8532,1244,1,6,15
1245,-1,2008-02-10 15:44:00,9.7233,1.3387,2.8727,17.1273,20.3804,1245,1,6,15
1246,-1,2008-02-10 15:58:00,10.0501,1.2823,-0.63,20.63,24.6661,1246,1,6,15
1247,-1,2008-02-10 16:32:00,10.4739,1.3385,-1.4355,21.4355,26.1117,1247,1,6,16
1248,-1,2008-02-10 16:58:00,9.9142,1.2973,3.7136,16.2864,22.1972,1248,1,6,16
1249,-1,2008-02-10 17:00:00,9.6661,1.2597,1.04,18.96,26.2629,1249,1,6,17
1250,-1,2008-02-10 17:19:00,9.9374,1.2735,-3.0909,23.0909,30.5174,1250,1,6,17
1251,-1,2008-02-10 19:21:00,9.9426,1.3033,-1.41,21.41,27.4041,1251,1,6,19
1252,-1,2008-02-10 19:25:00,9.6623,1.294,-0.0182,20.0182,23.1901,1252,1,6,19
1253,-1,2008-02-10 20:54:00,9.4578,1.3230000000000002,2.9282,17.0718,23.905,1253,1,6,20
1254,1,2008-02-10 21:32:00,9.4463,1.2845,3.8882,16.1118,18.7085,1254,1,6,21
1255,-1,2008-02-10 21:33:00,9.9355,1.3105,-3.5727,23.5727,30.7204,1255,1,6,21
1256,-1,2008-02-10 22:23:00,9.9364,1.2882,0.1627,19.8373,23.4468,1256,1,6,22
1257,-1,2008-02-10 22:33:00,9.8516,1.2425,1.7909,18.2091,21.7279,1257,1,6,22
1258,-1,2008-02-10 23:32:00,10.086,1.2783,-2.4818,22.4818,30.221999999999998,1258,1,6,23
1259,-1,2008-02-10 23:32:00,10.0656,1.298,0.67,19.33,23.9156,1259,1,6,23
1260,-1,2008-03-10 00:24:00,10.0426,1.3105,1.7273,18.2727,22.174,1260,2,0,0
1261,-1,2008-03-10 00:55:00,9.4151,1.2785,1.8609,18.1391,22.7275,1261,2,0,0
1262,-1,2008-03-10 02:41:00,9.5181,1.3228,2.5055,17.4945,24.0673,1262,2,0,2
1263,-1,2008-03-10 03:52:00,9.9792,1.3019999999999998,1.9764,18.0236,25.3216,1263,2,0,3
1264,-1,2008-03-10 03:56:00,10.308,1.2853,3.3064,16.6936,23.6178,1264,2,0,3
1265,-1,2008-03-10 04:49:00,9.9392,1.2897,-2.1009,22.1009,26.8251,1265,2,0,4
1266,-1,2008-03-10 05:01:00,9.9967,1.319,0.7864,19.2136,23.1222,1266,2,0,5
1267,-1,2008-03-10 05:45:00,9.9475,1.2492,0.9573,19.0427,28.1684,1267,2,0,5
1268,-1,2008-03-10 06:15:00,9.5119,1.2797,0.2236,19.7764,25.9046,1268,2,0,6
1269,-1,2008-03-10 08:35:00,9.5345,1.2775,3.4845,16.5155,21.0446,1269,2,0,8
1270,-1,2008-03-10 09:30:00,10.1365,1.3247,-0.1891,20.1891,25.4798,1270,2,0,9
1271,-1,2008-03-10 11:40:00,9.7392,1.321,-5.55,25.55,33.3616,1271,2,0,11
1272,-1,2008-03-10 12:31:00,10.0658,1.3413,0.7955,19.2045,25.1914,1272,2,0,12
1273,-1,2008-03-10 18:45:00,9.8134,1.3143,1.5036,18.4964,25.3099,1273,2,0,18
1274,-1,2008-03-10 19:23:00,9.6667,1.3367,-0.3445,20.3445,28.4429,1274,2,0,19
1275,-1,2008-03-10 19:23:00,9.8427,1.296,-7.1427,27.1427,36.0446,1275,2,0,19
1276,-1,2008-03-10 20:11:00,9.738,1.3393,-4.72,24.72,34.0215,1276,2,0,20
1277,-1,2008-03-10 20:26:00,9.7831,1.311,0.9427,19.0573,27.1064,1277,2,0,20
1278,-1,2008-03-10 20:35:00,10.3182,1.3533,1.8782,18.1218,24.8006,1278,2,0,20
1279,-1,2008-03-10 20:46:00,10.2112,1.3197,-3.3427,23.3427,27.8298,1279,2,0,20
1280,-1,2008-03-10 21:15:00,10.0453,1.3245,0.6855,19.3145,26.4193,1280,2,0,21
1281,-1,2008-03-10 21:52:00,9.799,1.2625,-3.6036,23.6036,27.7087,1281,2,0,21
1282,-1,2008-03-10 22:08:00,9.9273,1.3173,1.1991,18.8009,23.8213,1282,2,0,22
1283,-1,2008-03-10 22:53:00,9.7594,1.3287,1.5882,18.4118,23.3521,1283,2,0,22
1284,-1,2008-03-10 23:46:00,10.0759,1.3215,-6.0636,26.0636,32.9674,1284,2,0,23
1285,-1,2008-04-10 00:58:00,10.0493,1.2797,2.5855,17.4145,23.8635,1285,3,3,0
1286,-1,2008-04-10 01:49:00,10.1402,1.2895,-1.8809,21.8809,29.6544,1286,3,3,1
1287,-1,2008-04-10 02:36:00,9.6269,1.2665,-3.7773,23.7773,31.5768,1287,3,3,2
1288,-1,2008-04-10 03:53:00,10.1418,1.3708,-2.1464,22.1464,30.0519,1288,3,3,3
1289,-1,2008-04-10 04:12:00,10.1755,1.2785,0.8045,19.1955,23.7588,1289,3,3,4
1290,-1,2008-04-10 04:45:00,10.2248,1.3247,-1.3618,21.3618,28.4839,1290,3,3,4
1291,-1,2008-04-10 09:29:00,10.2047,1.3315,-3.1382,23.1382,32.9711,1291,3,3,9
1292,-1,2008-04-10 15:16:00,9.7734,1.3037,0.3245,19.6755,23.8674,1292,3,3,15
1293,-1,2008-04-10 16:58:00,9.7715,1.2917,-9.7682,29.7682,40.8846,1293,3,3,16
1294,-1,2008-04-10 18:15:00,10.1475,1.2925,2.6991,17.3009,23.6578,1294,3,3,18
1295,-1,2008-04-10 18:25:00,9.7254,1.329,-3.7073,23.7073,28.7252,1295,3,3,18
1296,-1,2008-04-10 18:59:00,9.8259,1.2523,-2.6564,22.6564,30.3233,1296,3,3,18
1297,-1,2008-04-10 19:12:00,9.7403,1.2805,-7.87,27.87,35.7993,1297,3,3,19
1298,-1,2008-04-10 19:47:00,9.6853,1.3282,-1.99,21.99,29.5218,1298,3,3,19
1299,-1,2008-04-10 19:54:00,10.0607,1.2825,-5.8855,25.8855,31.3079,1299,3,3,19
1300,-1,2008-04-10 20:39:00,9.9111,1.3085,4.3618,15.6382,18.5252,1300,3,3,20
1301,-1,2008-04-10 22:06:00,10.0076,1.3075,-7.6655,27.6655,36.222,1301,3,3,22
1302,1,2008-04-10 23:18:00,9.9217,1.357,1.1655,18.8345,25.5696,1302,3,3,23
1303,1,2008-05-10 00:33:00,10.1278,1.287,8.1455,11.8545,15.0471,1303,4,5,0
1304,-1,2008-05-10 00:33:00,9.9855,1.3122,1.6482,18.3518,25.1278,1304,4,5,0
1305,-1,2008-05-10 01:35:00,9.953,1.341,-1.4227,21.4227,28.3055,1305,4,5,1
1306,-1,2008-05-10 04:01:00,9.9879,1.3285,0.0955,19.9045,23.9037,1306,4,5,4
1307,-1,2008-05-10 04:20:00,9.4762,1.2715,7.1009,12.8991,18.1563,1307,4,5,4
1308,-1,2008-05-10 04:48:00,9.6004,1.3055,1.5273,18.4727,24.5446,1308,4,5,4
1309,-1,2008-05-10 05:31:00,9.975,1.2797,1.8582,18.1418,27.0904,1309,4,5,5
1310,-1,2008-05-10 05:53:00,9.6825,1.314,0.2336,19.7664,22.8831,1310,4,5,5
1311,-1,2008-05-10 06:15:00,10.1229,1.2328,1.0482,18.9518,22.2034,1311,4,5,6
1312,-1,2008-05-10 08:02:00,9.6721,1.3037,-1.03,21.03,29.0276,1312,4,5,8
1313,-1,2008-05-10 08:40:00,9.6372,1.308,-1.0445,21.0445,26.976999999999997,1313,4,5,8
1314,-1,2008-05-10 09:04:00,9.9104,1.2868,0.5982,19.4018,26.9923,1314,4,5,9
1315,-1,2008-05-10 09:47:00,9.5209,1.2825,0.4264,19.5736,28.6582,1315,4,5,9
1316,-1,2008-05-10 10:00:00,9.5597,1.2708,1.3255,18.6745,23.5176,1316,4,5,10
1317,-1,2008-05-10 10:43:00,10.2424,1.3185,-3.4191,23.4191,31.3745,1317,4,5,10
1318,-1,2008-05-10 11:05:00,9.5272,1.2942,0.1773,19.8227,25.1431,1318,4,5,11
1319,-1,2008-05-10 11:30:00,9.8327,1.3373,-1.7336,21.7336,29.4636,1319,4,5,11
1320,-1,2008-05-10 12:03:00,9.9442,1.3055,-6.74,26.74,36.3451,1320,4,5,12
1321,-1,2008-05-10 12:17:00,10.2286,1.2805,-3.1927,23.1927,30.3384,1321,4,5,12
1322,-1,2008-05-10 13:49:00,9.8053,1.3188,2.7927,17.2073,21.2465,1322,4,5,13
1323,-1,2008-05-10 14:34:00,9.743,1.2975,3.64,16.36,21.5576,1323,4,5,14
1324,1,2008-05-10 15:30:00,10.1587,1.2775,1.0691,18.9309,26.2719,1324,4,5,15
1325,1,2008-05-10 15:35:00,9.9604,1.3088,-1.8736,21.8736,28.7462,1325,4,5,15
1326,-1,2008-05-10 16:15:00,9.9738,1.3019999999999998,5.7309,14.2691,19.064,1326,4,5,16
1327,1,2008-05-10 16:37:00,9.6309,1.3615,-4.0527,24.0527,28.5411,1327,4,5,16
1328,1,2008-05-10 16:49:00,9.8665,1.2788,-2.5418,22.5418,30.2949,1328,4,5,16
1329,1,2008-05-10 18:46:00,9.7386,1.3828,-6.6455,26.6455,32.9574,1329,4,5,18
1330,-1,2008-05-10 18:59:00,9.7499,1.307,1.0518,18.9482,25.6986,1330,4,5,18
1331,-1,2008-05-10 19:45:00,9.9325,1.2770000000000001,-0.81,20.81,25.9771,1331,4,5,19
1332,-1,2008-05-10 20:12:00,9.9632,1.2857,-5.1491,25.1491,33.1448,1332,4,5,20
1333,-1,2008-05-10 20:30:00,9.8721,1.2618,6.2636,13.7364,17.925,1333,4,5,20
1334,-1,2008-05-10 22:13:00,10.0036,1.2813,-4.8873,24.8873,29.3586,1334,4,5,22
1335,-1,2008-06-10 00:41:00,9.8497,1.2988,-2.15,22.15,27.7632,1335,5,1,0
1336,-1,2008-06-10 01:25:00,9.7751,1.2612,-1.97,21.97,27.9713,1336,5,1,1
1337,-1,2008-06-10 01:27:00,9.8216,1.3155,0.7,19.3,24.3734,1337,5,1,1
1338,-1,2008-06-10 01:30:00,10.055,1.2785,-2.7136,22.7136,30.7182,1338,5,1,1
1339,-1,2008-06-10 02:44:00,9.642000000000001,1.3315,-5.2427,25.2427,32.4059,1339,5,1,2
1340,-1,2008-06-10 02:49:00,9.6658,1.2638,-2.8055,22.8055,30.6359,1340,5,1,2
1341,-1,2008-06-10 03:31:00,9.6481,1.2957,-4.6582,24.6582,29.2938,1341,5,1,3
1342,1,2008-06-10 03:50:00,10.0882,1.2847,-1.1455,21.1455,28.8169,1342,5,1,3
1343,1,2008-06-10 03:57:00,10.0823,1.2685,3.1336,16.8664,19.9461,1343,5,1,3
1344,-1,2008-06-10 04:26:00,9.7899,1.2757,3.6809,16.3191,19.1189,1344,5,1,4
1345,-1,2008-06-10 05:21:00,9.9994,1.2712,5.17,14.83,21.7509,1345,5,1,5
1346,-1,2008-06-10 05:24:00,9.4764,1.3598,-1.2955,21.2955,25.4943,1346,5,1,5
1347,-1,2008-06-10 06:11:00,9.4928,1.314,3.8109,16.1891,20.0076,1347,5,1,6
1348,-1,2008-06-10 06:26:00,9.4661,1.3037,2.0509,17.9491,21.0498,1348,5,1,6
